"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2450-490006360S","57723","High Street North East Ham","51.532964","0.053339","","","0","","Stop S","","1","",""
"2450-490006361E","59147","Strait Roadeast Ham Manor Way","51.508892","0.061494","","","0","","Stop R","","1","",""
"2450-490006361S","76668","Strait Roadeast Ham Manor Way","51.50898","0.061094","","","0","","Stop S","","1","",""
"2450-490006364N","54370","East Lane (Kt1)","51.406351","-0.308276","","","0","","Stop UV","","1","",""
"2450-490006364S","55881","East Lane (Kt1)","51.406559","-0.307736","","","0","","Stop UM","","1","",""
"2450-490006366N","48382","Highfield Avenue (Ha9)","51.563422","-0.292209","","","0","","Stop R","","1","",""
"2450-490006366S","55140","East Lane (Ha9)","51.563823","-0.292007","","","0","","Stop B","","1","",""
"2450-490006368S","48188","Heathcote Street","51.526812","-0.118105","","","0","","Stop HB","","1","",""
"2450-490006369E","56537","Eastmead Avenue","51.529936","-0.363616","","","0","","Stop EH","","1","",""
"2450-490006370W","71821","Beechwood Avenue (Ub6)","51.530803","-0.364565","","","0","","Stop EL","","1","",""
"2450-490006374N","48233","East Road (Da16)","51.467141","0.110379","","","0","","Stop C","","1","",""
"2450-490006375E","47338","Padnall Road","51.581323","0.135671","","","0","","Stop EB","","1","",""
"2450-490006375W","52489","East Road (Rm6)","51.581092","0.135025","","","0","","Stop EE","","1","",""
"2450-490006377SD","55456","Manor Road North Sheen Station","51.461802","-0.287469","","","0","","Stop SD","","1","",""
"2450-490006377SE","75305","Manor Road North Sheen Station","51.461639","-0.289274","","","0","","Stop SE","","1","",""
"2450-490006379BL","75987","Old Kent Road East Street","51.491459","-0.081863","","","0","","Stop G","","1","",""
"2450-490006379BN","77701","Old Kent Road East Street","51.491457","-0.082295","","","0","","Stop F","","1","",""
"2450-490006380E","51325","East Street","51.487053","-0.095083","","","0","","Stop E","","1","",""
"2450-490006380F","47001","East Street","51.487343","-0.095244","","","0","","Stop F","","1","",""
"2450-490006380G","49691","East Street","51.487265","-0.09542","","","0","","Stop G","","1","",""
"2450-490006380H","51512","East Street","51.486955","-0.095145","","","0","","Stop H","","1","",""
"2450-490006380S","50411","East Street","51.488476","-0.095788","","","0","","Stop U","","1","",""
"2450-490006381N","49045","East View","51.612847","-0.002494","","","0","","Stop WT","","1","",""
"2450-490006381S","49138","East View","51.613105","-0.001761","","","0","","Stop WE","","1","",""
"2450-490006382N","50619","East View Kennels","51.555855","0.295229","","","0","","->N","","1","",""
"2450-490006382S","71207","East View Kennels","51.559291","0.295185","","","0","","->S","","1","",""
"2450-490006383E","50052","Olympic Park North","51.552076","-0.022164","","","0","","Stop S","","1","",""
"2450-490006383W","71577","Olympic Park North","51.551909","-0.022893","","","0","","Stop R","","1","",""
"2450-490006384N","76938","East Way","51.510761","-0.413804","","","0","","Stop W","","1","",""
"2450-490006384S","73791","East Way","51.510528","-0.413841","","","0","","Stop SW","","1","",""
"2450-490006385N","47316","Eastway","51.383475","0.012494","","","0","","Stop P","","1","",""
"2450-490006385S","59141","Eastway","51.383657","0.012875","","","0","","Stop Z","","1","",""
"2450-490006386E","47444","Eastwood Drive","51.512228","0.205364","","","0","","->E","","1","",""
"2450-490006386W","49681","Eastwood Drive","51.511882","0.205549","","","0","","->W","","1","",""
"2450-490006388N","47564","Mitcham Lane Southcroft Road","51.419105","-0.147874","","","0","","Stop Q","","1","",""
"2450-490006388S","73829","Mitcham Lane Southcroft Road","51.420015","-0.146299","","","0","","Stop C","","1","",""
"2450-490006389E","91561","East Ham Manor Way Covelees Wall","51.51209","0.064737","","","0","","Stop G","","1","",""
"2450-490006389W","73807","East Ham Manor Way Covelees Wall","51.512096","0.063382","","","0","","Stop J","","1","",""
"2450-490006390E","56630","Eaton Rise","51.516346","-0.305789","","","0","","->E","","1","",""
"2450-490006390W","50508","Eaton Rise","51.516447","-0.307198","","","0","","->W","","1","",""
"2450-490006392S","76763","Eaton Road","51.462874","-0.347805","","","0","","->S","","1","",""
"2450-490006392W","76760","Eaton Road","51.463441","-0.347784","","","0","","->N","","1","",""
"2450-490006394S","59609","Eaton Square","51.494862","-0.152671","","","0","","Stop J","","1","",""
"2450-490006395N","55447","Eatonville Road","51.43879","-0.163294","","","0","","Stop S","","1","",""
"2450-490006395S","76804","Eatonville Road","51.438476","-0.162789","","","0","","Stop T","","1","",""
"2450-490006398J","57177","Bethnal Grn Rd Shoreditch High St","51.523719","-0.076543","","","0","","Stop J","","1","",""
"2450-490006398K","52428","Shoreditch High Street Station","51.523575","-0.076002","","","0","","Stop K","","1","",""
"2450-490006399E","54491","Ebury Bridge Road","51.49089","-0.151117","","","0","","Stop R","","1","",""
"2450-490006399W","74881","Pimlico Road Ebury Bridge Road","51.490736","-0.151628","","","0","","Stop Q","","1","",""
"2450-490006400N","51056","Ebury Bridge","51.49034","-0.14872","","","0","","Stop","","1","",""
"2450-490006401E","59612","Ebury Street","51.49313","-0.15058","","","0","","Stop","","1","",""
"2450-490006402S","50940","Ecclesbourne Road","51.539533","-0.093931","","","0","","Stop EK","","1","",""
"2450-490006403E","73721","Eccles Road","51.461092","-0.162773","","","0","","->E","","1","",""
"2450-490006403W","53829","Eccles Road","51.460927","-0.163125","","","0","","->W","","1","",""
"2450-490006404W","55571","Eccleston Bridge","51.49351","-0.147352","","","0","","Stop T","","1","",""
"2450-490006405S","55056","Eccleston Crescent","51.570268","0.112006","","","0","","Stop","","1","",""
"2450-490006406E","71131","Wellington Road North","51.469715","-0.376584","","","0","","Stop F","","1","",""
"2450-490006407E","51749","Edenham Way","51.52261","-0.205172","","","0","","Stop M","","1","",""
"2450-490006407W","72261","Edenham Way","51.522423","-0.204732","","","0","","Stop E","","1","",""
"2450-490006408E1","50668","Eden Park","51.391113","-0.028941","","","0","","Stop Q","","1","",""
"2450-490006408W","59393","Eden Park","51.391067","-0.029403","","","0","","Stop L","","1","",""
"2450-490006409N","74049","Eden Park Avenue","51.399618","-0.040623","","","0","","Stop K","","1","",""
"2450-490006409S","73289","Eden Park Avenue","51.399503","-0.040715","","","0","","Stop L","","1","",""
"2450-490006410W","52671","Edensor Road New Chiswick Pool","51.482321","-0.254454","","","0","","Stop W","","1","",""
"2450-490006412D1","48219","Eden Street","51.410253","-0.302006","","","0","","Stop D1","","1","",""
"2450-490006412D2","73213","Eden Street","51.409925","-0.30232","","","0","","Stop D2","","1","",""
"2450-490006412E","53186","Eden Street","51.408963","-0.304239","","","0","","Stop DR","","1","",""
"2450-490006412E1","52143","Eden Street","51.409957","-0.302722","","","0","","Stop E1","","1","",""
"2450-490006412E2","47140","Eden Street","51.410152","-0.302513","","","0","","Stop E2","","1","",""
"2450-490006412E3","56052","Eden Street","51.410456","-0.302358","","","0","","Stop E3","","1","",""
"2450-490006412H","47985","St James Road","51.408881","-0.304789","","","0","","Stop H","","1","",""
"2450-490006413N","47396","Ederline Avenue","51.405947","-0.11223","","","0","","->N","","1","",""
"2450-490006413S","58731","Ederline Avenue","51.406579","-0.112938","","","0","","->S","","1","",""
"2450-490006414N","47603","Ederline Avenue Norbury","51.403878","-0.119504","","","0","","Stop W","","1","",""
"2450-490006414S","52239","Ederline Avenue Norbury","51.404583","-0.119677","","","0","","Stop U","","1","",""
"2450-490006418S","49682","Edgecoombe","51.349378","-0.05371","","","0","","Stop","","1","",""
"2450-490006419E","52027","Edge Hill","51.419666","-0.224208","","","0","","Stop L","","1","",""
"2450-490006419W","56837","Edge Hill","51.419989","-0.222988","","","0","","Stop K","","1","",""
"2450-490006420N","74885","Edgehill Road","51.344839","-0.114355","","","0","","Stop S","","1","",""
"2450-490006420S","77717","Edgehill Road","51.345105","-0.1141","","","0","","Stop X","","1","",""
"2450-490006421W","76871","Edgehill Road (W13)","51.521655","-0.314183","","","0","","Stop SW","","1","",""
"2450-490006422S","71350","Edgwarebury Gardens","51.617469","-0.277094","","","0","","Stop H","","1","",""
"2450-490006423N","77460","Edgwarebury Lane Edgware Way","51.620822","-0.277646","","","0","","Stop Q","","1","",""
"2450-490006423S","50689","Edgwarebury Lane Edgware Way","51.620604","-0.277481","","","0","","Stop G","","1","",""
"2450-490006425HA","56878","Edgware Community Hospital","51.605172","-0.273112","","","0","","Stop HA","","1","",""
"2450-490006425HB","49615","Edgware Community Hospital","51.606024","-0.27422","","","0","","Stop HB","","1","",""
"2450-490006426W","57579","Edgware Library","51.616157","-0.274703","","","0","","Stop M","","1","",""
"2450-490006427R","52444","Edgware Police Station","51.610111","-0.280001","","","0","","Stop R","","1","",""
"2450-490006428B","73812","Edgware Road (Bakerloo line) Station","51.520721","-0.171344","","","0","","Stop EM","","1","",""
"2450-490006428D","73108","Edgware Road (Bakerloo line) Station","51.520623","-0.170872","","","0","","Stop EC","","1","",""
"2450-490006431W","77594","Colindale Superstores","51.594244","-0.261991","","","0","","Stop CO","","1","",""
"2450-490006432E","55385","Edgware Way","51.623329","-0.289195","","","0","","Stop","","1","",""
"2450-490006432S","74686","Edgware Way","51.623114","-0.289276","","","0","","Stop S","","1","",""
"2450-490006433W","51027","Edinburgh Court","51.505916","-0.044626","","","0","","Stop","","1","",""
"2450-490006435CE","55971","Edison Road","51.577257","-0.125244","","","0","","Stop CE","","1","",""
"2450-490006435CF","57740","Edison Road","51.577498","-0.124556","","","0","","Stop CF","","1","",""
"2450-490006436N","47526","Edith Gardens","51.389215","-0.28193","","","0","","Stop","","1","",""
"2450-490006436S","58931","Edith Gardens","51.389786","-0.281679","","","0","","Stop","","1","",""
"2450-490006437HB","74282","Edith Grove","51.484376","-0.183715","","","0","","Stop HB","","1","",""
"2450-490006437HE","74899","Edith Grove","51.483792","-0.184891","","","0","","Stop HE","","1","",""
"2450-490006438W","77401","Edith Road","51.551901","-0.000679","","","0","","Stop F","","1","",""
"2450-490006440S","58379","Angel Road","51.614595","-0.048134","","","0","","->S","","1","",""
"2450-490006442R","54865","Edmonton Green Station","51.624319","-0.060748","","","0","","Stop N","","1","",""
"2450-490006443Z","95145","Asda Edmonton Green","51.623329","-0.058017","","","0","","->N","","1","",""
"2450-490006445A","75611","Edmonton Green Police Station","51.622673","-0.061324","","","0","","Stop J","","1","",""
"2450-490006445B","50163","Edmonton Green Police Station","51.622695","-0.061569","","","0","","Stop M","","1","",""
"2450-490006446N","72436","Edmund Road","51.524253","0.182201","","","0","","Stop N","","1","",""
"2450-490006449E","95299","First Avenue Bush Hill Park","51.640575","-0.069926","","","0","","->E","","1","",""
"2450-490006449W","92131","First Avenue Bush Hill Park","51.640786","-0.069079","","","0","","Stop","","1","",""
"2450-490006450N","56860","Hillyfield Primary School","51.591662","-0.032904","","","0","","Stop D","","1","",""
"2450-490006450S","77359","Hillyfield Primary School","51.591717","-0.03244","","","0","","Stop G","","1","",""
"2450-490006451E","76139","Edward Street","51.478662","-0.036733","","","0","","Stop Z","","1","",""
"2450-490006452N","71951","Edward Tyler Road","51.434722","0.025737","","","0","","Stop Y","","1","",""
"2450-490006452S","57658","Edward Tyler Road","51.434205","0.027038","","","0","","Stop X","","1","",""
"2450-490006454N","47968","Effra Parade","51.45821","-0.108779","","","0","","Stop","","1","",""
"2450-490006454S","59069","Effra Parade","51.457866","-0.108088","","","0","","Stop","","1","",""
"2450-490006455E","52492","Egerton Drive","51.473155","-0.017243","","","0","","Stop","","1","",""
"2450-490006455N","58917","Egerton Drive","51.473162","-0.018236","","","0","","Stop N","","1","",""
"2450-490006456E","49172","Egerton Road (N16)","51.574611","-0.072375","","","0","","Stop SE","","1","",""
"2450-490006456F","52442","Egerton Road (N16)","51.574501","-0.072264","","","0","","Stop SK","","1","",""
"2450-490006457N","47631","Chapter Road","51.484858","-0.100043","","","0","","->N","","1","",""
"2450-490006458S","74028","Egmont Road","51.351546","-0.192377","","","0","","Stop V","","1","",""
"2450-490006462S","77893","Elderslie Close","51.389923","-0.023444","","","0","","Stop D","","1","",""
"2450-490006463G","54814","Elder Street","51.522268","-0.076907","","","0","","Stop G","","1","",""
"2450-490006463H","51764","Elder Street","51.521933","-0.076229","","","0","","Stop H","","1","",""
"2450-490006465N","59472","Eldred Drive","51.37404","0.115692","","","0","","Stop K","","1","",""
"2450-490006465W","58263","Eldred Drive","51.373976","0.116264","","","0","","Stop M","","1","",""
"2450-490006466E16","","Electric House","51.374709","-0.097437","","","0","","Stop WY","","1","",""
"2450-490006467J","54039","Electric Lane","51.46164","-0.113474","","","0","","Stop J","","1","",""
"2450-490006467W","71630","Electric Lane","51.46159","-0.113707","","","0","","Stop M","","1","",""
"2450-490006469S","49245","Elers Road","51.498739","-0.435255","","","0","","Stop","","1","",""
"2450-490006470E","50746","Eley Trading Estate","51.61189","-0.043368","","","0","","Stop H","","1","",""
"2450-490006471E","76179","Elgin Avenue","51.526306","-0.192888","","","0","","Stop MF","","1","",""
"2450-490006471W","49157","Elgin Avenue","51.526098","-0.192839","","","0","","Stop MK","","1","",""
"2450-490006473N","76275","Elgin Avenue Chippenham Road","51.525143","-0.197951","","","0","","Stop MP","","1","",""
"2450-490006473W","56022","Elgin Avenue Chippenham Road","51.525055","-0.198055","","","0","","Stop MN","","1","",""
"2450-490006475A","58596","Elgin Avenue Maida Vale Stn","51.530441","-0.18406","","","0","","Stop A","","1","",""
"2450-490006475B","58268","Elgin Avenue Maida Vale Stn","51.531665","-0.185265","","","0","","Stop B","","1","",""
"2450-490006476E","76796","Elgin Crescent","51.514492","-0.207105","","","0","","Stop PH","","1","",""
"2450-490006476N","57751","Portobello and Golborne Market","51.514454","-0.20519","","","0","","Stop PP","","1","",""
"2450-490006476S","52241","Elgin Crescent","51.513958","-0.207414","","","0","","Stop PF","","1","",""
"2450-490006478E","48179","Elgin Road","51.358494","-0.145006","","","0","","->E","","1","",""
"2450-490006478W","50131","Elgin Road","51.358261","-0.145604","","","0","","->W","","1","",""
"2450-490006479N","","Elgood Avenue","51.613321","-0.414088","","","0","","->N","","1","",""
"2450-490006479S","","Elgood Avenue","51.613422","-0.413593","","","0","","->S","","1","",""
"2450-490006480S","49619","Lewisham Hill","51.467995","-0.008871","","","0","","Stop","","1","",""
"2450-490006482N","55453","Ellenborough Road","51.419755","0.132373","","","0","","->N","","1","",""
"2450-490006482S","52276","Ellenborough Road","51.41996","0.132943","","","0","","->S","","1","",""
"2450-490006484S","51045","Fitzjohn's Avenue","51.554904","-0.177936","","","0","","Stop C","","1","",""
"2450-490006485N","51404","Ellerman Avenue","51.447227","-0.382605","","","0","","Stop AR","","1","",""
"2450-490006485S","74404","Ellerman Avenue","51.44656","-0.383089","","","0","","Stop AS","","1","",""
"2450-490006486E","54990","Ellern Mede & Denham Farms","51.631765","-0.2227","","","0","","->E","","1","",""
"2450-490006486W","54734","Ellern Mede & Denham Farms","51.632071","-0.220376","","","0","","->W","","1","",""
"2450-490006487LS","77449","Ellerslie Road","51.508307","-0.234439","","","0","","Stop LS","","1","",""
"2450-490006487S","73687","Ellerslie Road","51.508957","-0.23463","","","0","","Stop LT","","1","",""
"2450-490006488N","73482","Ellery Road","51.414195","-0.091786","","","0","","Stop EH","","1","",""
"2450-490006488S","49674","Ellery Road","51.414384","-0.091275","","","0","","Stop WJ","","1","",""
"2450-490006489E","52805","Edith Road","51.552077","0.000078","","","0","","Stop E","","1","",""
"2450-490006490L","52339","Ellingham Road","51.360264","-0.310118","","","0","","Stop L","","1","",""
"2450-490006490M","56273","Ellingham Road","51.360366","-0.309697","","","0","","Stop M","","1","",""
"2450-490006492N","47464","Elliscombe Road","51.484192","0.030882","","","0","","Stop W","","1","",""
"2450-490006493N","57554","Elmbridge Avenue Southwood Drive","51.388203","-0.270614","","","0","","Stop","","1","",""
"2450-490006494N","48479","Elmbrook Gardens","51.459442","0.047029","","","0","","Stop G","","1","",""
"2450-490006494S","56044","Elmbrook Gardens","51.459555","0.047782","","","0","","Stop P","","1","",""
"2450-490006496W","73219","Elmcourt Road","51.439493","-0.101336","","","0","","Stop","","1","",""
"2450-490006497E","49688","Elmcroft Avenue","51.581951","0.028338","","","0","","->E","","1","",""
"2450-490006497W","58709","Elmcroft Avenue","51.581824","0.028405","","","0","","->W","","1","",""
"2450-490006500N","50859","Elmcroft Crescent","51.593484","-0.361087","","","0","","->N","","1","",""
"2450-490006500S","72606","Elmcroft Crescent","51.593463","-0.360857","","","0","","->S","","1","",""
"2450-490006501N","53447","Elmcroft Drive","51.373648","-0.304711","","","0","","Stop HN","","1","",""
"2450-490006501S","75840","Elmcroft Drive","51.373224","-0.304626","","","0","","Stop HD","","1","",""
"2450-490006502N","52281","Elm Drive","51.579789","-0.363023","","","0","","Stop NP","","1","",""
"2450-490006502S","53127","Elm Drive","51.579829","-0.362632","","","0","","Stop NN","","1","",""
"2450-490006504D","47823","Elmers End Station Parade","51.398375","-0.047491","","","0","","Stop D","","1","",""
"2450-490006505E","71177","Elmers End Tesco","51.397602","-0.048027","","","0","","Stop E","","1","",""
"2450-490006505F","75512","Elmers End Tesco","51.396649","-0.048614","","","0","","Stop F","","1","",""
"2450-490006506AB","73117","Elmers End Green","51.39922","-0.042639","","","0","","Stop J","","1","",""
"2450-490006506BC1","73699","Elmers End Green","51.3986","-0.043168","","","0","","Stop M","","1","",""
"2450-490006506G","71412","Elmers End Green","51.39835","-0.045968","","","0","","Stop G","","1","",""
"2450-490006507Y","58136","Bromley High Street The Mall","51.401837","0.016247","","","0","","Stop X","","1","",""
"2450-490006508N","47386","Elmfield Way","51.350842","-0.083045","","","0","","->N","","1","",""
"2450-490006508S","49234","Elmfield Way","51.350116","-0.081539","","","0","","->S","","1","",""
"2450-490006509N","47107","Elmhurst School","51.364068","-0.091701","","","0","","Stop AA","","1","",""
"2450-490006509S","59171","Elmhurst School","51.364004","-0.091115","","","0","","Stop BB","","1","",""
"2450-490006510E","47110","Elm Lane","51.439382","-0.032433","","","0","","Stop S","","1","",""
"2450-490006510W","71550","Elm Lane","51.438291","-0.033343","","","0","","Stop X","","1","",""
"2450-490006512N","73145","Elm Park Road","51.401987","-0.07888","","","0","","->N","","1","",""
"2450-490006512S","72429","Elm Park Road","51.401855","-0.078455","","","0","","->S","","1","",""
"2450-490006513S","59608","Shrubbery Gardens","51.633773","-0.093899","","","0","","Stop H","","1","",""
"2450-490006514N","48108","Old Church Street","51.489106","-0.176152","","","0","","Stop HJ","","1","",""
"2450-490006514S","74835","Old Church Street","51.488697","-0.176486","","","0","","Stop HQ","","1","",""
"2450-490006515E","52893","United States Embassy","51.483285","-0.133652","","","0","","Stop C","","1","",""
"2450-490006515S","54437","United States Embassy","51.48271","-0.133705","","","0","","Stop D","","1","",""
"2450-490006516E","59263","Beckenham Library","51.408525","-0.038143","","","0","","Stop BD","","1","",""
"2450-490006519N","58101","Elmshaw Road","51.459269","-0.237916","","","0","","Stop Z","","1","",""
"2450-490006519S","49509","Elmshaw Road","51.458913","-0.23757","","","0","","Stop N","","1","",""
"2450-490006520N","52424","Elms Road Windmill On The Common","51.45713","-0.143572","","","0","","Stop C","","1","",""
"2450-490006520S","55993","Elms Road Windmill On The Common","51.456586","-0.143853","","","0","","Stop J","","1","",""
"2450-490006521N","50841","Elmstead Lane","51.427867","0.05432","","","0","","Stop Q","","1","",""
"2450-490006521S","77386","Elmstead Lane","51.427146","0.05541","","","0","","Stop D","","1","",""
"2450-490006523N","51111","Elm Tree Close","51.535574","-0.371344","","","0","","Stop WM","","1","",""
"2450-490006523S","50741","Elm Tree Close","51.535699","-0.371282","","","0","","Stop EA","","1","",""
"2450-490006524E","59578","Elmwood Road Charter School","51.455526","-0.090192","","","0","","->E","","1","",""
"2450-490006524W","47507","Elmwood Road Charter School","51.455829","-0.090597","","","0","","->W","","1","",""
"2450-490006526A","49801","Elsie Road","51.46145","-0.0785","","","0","","Stop A","","1","",""
"2450-490006529B","56299","Derwent Grove","51.459439","-0.077073","","","0","","Stop B","","1","",""
"2450-490006530E","58387","Elstree Gardens","51.490506","0.132129","","","0","","Stop","","1","",""
"2450-490006532E","49914","Eltham Station Lassa Road","51.453769","0.051597","","","0","","Stop E","","1","",""
"2450-490006532K","49672","Eltham Station Lassa Road","51.454214","0.051314","","","0","","Stop","","1","",""
"2450-490006533P","49109","Eltham High Street St Mary's Place","51.450667","0.0572","","","0","","Stop P","","1","",""
"2450-490006533Q","59481","Eltham High Street Pound Place","51.450892","0.058722","","","0","","Stop Q","","1","",""
"2450-490006533R","73524","Eltham High Street Pound Place","51.450739","0.058211","","","0","","Stop R","","1","",""
"2450-490006534Z","54729","Eltham High Street Pound Place","51.450885","0.059096","","","0","","Stop S","","1","",""
"2450-490006536N","76435","Eltham Cemetery","51.457211","0.076755","","","0","","Stop W","","1","",""
"2450-490006536S","52144","Eltham Cemetery","51.457779","0.077644","","","0","","Stop X","","1","",""
"2450-490006537G","56715","Eltham Church Well Hall Road","51.451392","0.052282","","","0","","Stop G","","1","",""
"2450-490006537L","51152","Eltham High Street Passey Place","51.450737","0.055246","","","0","","Stop L","","1","",""
"2450-490006537M","47147","Eltham High Street Passey Place","51.450744","0.053332","","","0","","Stop M","","1","",""
"2450-490006537N","73650","Eltham High Street Passey Place","51.45072","0.053676","","","0","","Stop N","","1","",""
"2450-490006537O","53085","Eltham High Street Roper Street","51.450759","0.055521","","","0","","Stop O","","1","",""
"2450-490006538E","57374","Eltham College","51.437485","0.040651","","","0","","->E","","1","",""
"2450-490006538W","75894","Eltham College","51.437325","0.040514","","","0","","->W","","1","",""
"2450-490006540E1","55950","Eltham Gardens","51.441758","0.04523","","","0","","Stop MB","","1","",""
"2450-490006540E2","57198","Eltham Gardens","51.441612","0.045339","","","0","","Stop MR","","1","",""
"2450-490006542N","71270","Kingsground Eltham Hill","51.451024","0.047084","","","0","","Stop V","","1","",""
"2450-490006542S","59098","Kingsground Eltham Hill","51.45112","0.047218","","","0","","Stop U","","1","",""
"2450-490006543N","54165","Middle Park Ave Westhorne Ave","51.45179","0.036136","","","0","","Stop WK","","1","",""
"2450-490006543N1","50732","Eltham Green School","51.450341","0.035669","","","0","","Stop WJ","","1","",""
"2450-490006543S","57655","Eltham Green School","51.451958","0.036302","","","0","","Stop EO","","1","",""
"2450-490006544N","74225","Eltham Park Gardens","51.4567","0.059314","","","0","","->N","","1","",""
"2450-490006544SE","50202","Eltham Park Gardens","51.456171","0.059708","","","0","","->W","","1","",""
"2450-490006545N","56730","Eltham Park Methodist Church","51.458998","0.058496","","","0","","->N","","1","",""
"2450-490006545S","49646","Eltham Park Methodist Church","51.459213","0.058592","","","0","","->S","","1","",""
"2450-490006546E","58061","Sherard Road","51.451503","0.047954","","","0","","Stop Y","","1","",""
"2450-490006548E","54499","Eltham High Street Westmount Road","51.450873","0.06183","","","0","","Stop V","","1","",""
"2450-490006548E1","71040","Eltham High Street Foots Cray Road","51.450883","0.061298","","","0","","Stand U","","1","",""
"2450-490006548W","49480","Eltham High Street Foots Cray Road","51.450704","0.061232","","","0","","Stop T","","1","",""
"2450-490006549N","54578","Elthorne Park Road","51.502688","-0.33164","","","0","","Stop X","","1","",""
"2450-490006549S","54926","Elthorne Park Road","51.502245","-0.330792","","","0","","Stop K","","1","",""
"2450-490006550P","74436","Elthorne Road","51.564486","-0.131902","","","0","","Stop P","","1","",""
"2450-490006552N","55065","Imperial College Elvaston Pl","51.49811","-0.179784","","","0","","Stop RV","","1","",""
"2450-490006553E","47924","Loughborough Park Elveden House","51.459519","-0.106278","","","0","","Stop","","1","",""
"2450-490006553W","73554","Loughborough Park Elveden House","51.45911","-0.106568","","","0","","Stop","","1","",""
"2450-49000655740C","","Embankment","51.50843","-0.120851","","","0","","Stop 40C","","1","",""
"2450-490006557C","","Embankment","51.508114","-0.12134","","","0","","Stop 40B","","1","",""
"2450-490006560W","73127","Emerson Park Academy","51.569703","0.242749","","","0","","Stop","","1","",""
"2450-490006563N","59607","Emmanuel Church","51.60803","-0.415817","","","0","","->N","","1","",""
"2450-490006563S","49485","Emmanuel Church","51.608375","-0.415444","","","0","","->S","","1","",""
"2450-490006564N","48321","Empire Parade","51.609494","-0.085644","","","0","","Stop NA","","1","",""
"2450-490006564S","49187","Empire Parade","51.609104","-0.085415","","","0","","Stop SK","","1","",""
"2450-490006565I","59380","Empire Way","51.561816","-0.283252","","","0","","Stop A","","1","",""
"2450-490006566N","75374","Empress Avenue","51.560489","0.038002","","","0","","Stop M","","1","",""
"2450-490006566S","52901","Empress Avenue","51.561018","0.037564","","","0","","Stop E","","1","",""
"2450-490006567E","75453","Downton Avenue Streatham Hill","51.439952","-0.123131","","","0","","Stop","","1","",""
"2450-490006567W","77440","Emsworth Street","51.439665","-0.122035","","","0","","Stop","","1","",""
"2450-490006569N","73806","Endlebury Road Chingford Green","51.624577","0.002066","","","0","","Stop GT","","1","",""
"2450-490006569S","47307","Endlebury Road Chingford Green","51.623282","0.001518","","","0","","Bay HD","","1","",""
"2450-490006570N","72657","Endlebury Road","51.627034","-0.008127","","","0","","Stop Y","","1","",""
"2450-490006570S","50534","Endlebury Road","51.626856","-0.008222","","","0","","Stop M","","1","",""
"2450-490006574HB","55465","Endymion Road","51.575972","-0.098454","","","0","","Stop HB","","1","",""
"2450-490006574Z","54056","Endymion Road","51.574399","-0.103527","","","0","","->E","","1","",""
"2450-490006576B","55299","Enfield Bus Garage Southbury Station","51.648641","-0.050315","","","0","","Stop B","","1","",""
"2450-490006578G","56459","Enfield Civic Centre","51.653908","-0.080694","","","0","","Stop G","","1","",""
"2450-490006579N","52746","Enfield College","51.65272","-0.047942","","","0","","Stop EJ","","1","",""
"2450-490006579S","53576","Enfield College","51.652389","-0.047494","","","0","","Stop EE","","1","",""
"2450-490006580N","71326","Enfield Crematorium","51.669021","-0.055369","","","0","","Stop A","","1","",""
"2450-490006580S","71743","Enfield Crematorium","51.668727","-0.055006","","","0","","Stop D","","1","",""
"2450-490006582N","59097","Enfield Island Village","51.666122","-0.015408","","","0","","Stop","","1","",""
"2450-490006583N","53620","Enfield Police Station","51.65589","-0.080379","","","0","","Stop L","","1","",""
"2450-490006583S","71729","Enfield Police Station","51.6557","-0.080343","","","0","","Stop K","","1","",""
"2450-490006584W1","48281","Enfield Retail Park","51.653406","-0.058394","","","0","","Stop F","","1","",""
"2450-490006584W2","72508","Enfield Retail Park","51.653255","-0.058473","","","0","","Stop D","","1","",""
"2450-490006586S","53902","Enfield Town Cecil Road","51.650551","-0.082758","","","0","","Stop S","","1","",""
"2450-490006586W","55384","Enfield Town Cecil Road","51.650602","-0.081455","","","0","","Stop W","","1","",""
"2450-490006586X","52392","Enfield Town Cecil Road","51.650631","-0.081034","","","0","","Stop X","","1","",""
"2450-490006587C","49293","Enfield Town Church Street","51.652258","-0.08432","","","0","","Stop C","","1","",""
"2450-490006587D","71168","Enfield Town Church Street","51.652227","-0.083511","","","0","","Stop D","","1","",""
"2450-490006587E","72746","Enfield Town Church Street","51.652211","-0.083064","","","0","","Stop E","","1","",""
"2450-490006588R","73979","Enfield Town Genotin Road","51.651666","-0.079458","","","0","","Stop R","","1","",""
"2450-490006589V","57448","Enfield Town Station","51.65138","-0.080627","","","0","","Stop V","","1","",""
"2450-490006590E","51833","Engel Park","51.614145","-0.214736","","","0","","->SE","","1","",""
"2450-490006590N","54116","Engel Park","51.614616","-0.21557","","","0","","->NW","","1","",""
"2450-490006591E","52779","Haverstock Hill Englands Lane","51.547248","-0.160386","","","0","","Stop V","","1","",""
"2450-490006591N","54924","England's Lane","51.546288","-0.161709","","","0","","Stop U","","1","",""
"2450-490006591S","53367","Primrose Gardens","51.546039","-0.161877","","","0","","Stop T","","1","",""
"2450-490006591W","75942","England's Lane","51.547209","-0.160229","","","0","","Stop S","","1","",""
"2450-490006593E","56029","Ufton Road","51.543119","-0.083917","","","0","","Stop BM","","1","",""
